ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:    2937       239.4147       149.2007         0.0000         0.0000          -6045.6090       782.4461         0.0000         0.0000         0.0000          -4874.5475         0.0000     -4874.5475     -4874.5475         0.0000           1230.5415      1946.4785     23823.1240      1230.5415      1946.4785
ENERGY:    2938       239.4120       149.2020         0.0000         0.0000          -6045.5801       782.4113         0.0000         0.0000         0.0000          -4874.5549         0.0000     -4874.5549     -4874.5549         0.0000           1230.2208      1946.1283     23823.1240      1230.2208      1946.1283
ENERGY:    2939       239.4107       149.2026         0.0000         0.0000          -6045.5661       782.3944         0.0000         0.0000         0.0000          -4874.5584         0.0000     -4874.5584     -4874.5584         0.0000           1230.0636      1945.9571     23823.1240      1230.0636      1945.9571
ENERGY:    2940       239.4100       149.2029         0.0000         0.0000          -6045.5592       782.3862         0.0000         0.0000         0.0000          -4874.5600         0.0000     -4874.5600     -4874.5600         0.0000           1229.9879      1945.8746     23823.1240      1229.9879      1945.8746
ENERGY:    2941       239.4097       149.2031         0.0000         0.0000          -6045.5559       782.3822         0.0000         0.0000         0.0000          -4874.5609         0.0000     -4874.5609     -4874.5609         0.0000           1229.9486      1945.8320     23823.1240      1229.9486      1945.8320
ENERGY:    2942       239.4096       149.2032         0.0000         0.0000          -6045.5543       782.3802         0.0000         0.0000         0.0000          -4874.5613         0.0000     -4874.5613     -4874.5613         0.0000           1229.9307      1945.8126     23823.1240      1229.9307      1945.8126
ENERGY:    2943       239.4095       149.2032         0.0000         0.0000          -6045.5535       782.3793         0.0000         0.0000         0.0000          -4874.5615         0.0000     -4874.5615     -4874.5615         0.0000           1229.9219      1945.8030     23823.1240      1229.9219      1945.8030
ENERGY:    2944       239.5202       149.1599         0.0000         0.0000          -6046.5126       783.8643         0.0000         0.0000         0.0000          -4873.9682         0.0000     -4873.9682     -4873.9682         0.0000           1244.0965      1961.5443     23823.1240      1244.0965      1961.5443
ENERGY:    2945       239.4579       149.1820         0.0000         0.0000          -6046.0253       783.0165         0.0000         0.0000         0.0000          -4874.3689         0.0000     -4874.3689     -4874.3689         0.0000           1235.9134      1952.4070     23823.1240      1235.9134      1952.4070
ENERGY:    2946       239.4319       149.1929         0.0000         0.0000          -6045.7851       782.6716         0.0000         0.0000         0.0000          -4874.4887         0.0000     -4874.4887     -4874.4887         0.0000           1232.6446      1948.7873     23823.1240      1232.6446      1948.7873
ENERGY:    2947       239.4201       149.1982         0.0000         0.0000          -6045.6668       782.5176         0.0000         0.0000         0.0000          -4874.5309         0.0000     -4874.5309     -4874.5309         0.0000           1231.2029      1947.2026     23823.1240      1231.2029      1947.2026
ENERGY:    2948       239.4146       149.2007         0.0000         0.0000          -6045.6086       782.4457         0.0000         0.0000         0.0000          -4874.5475         0.0000     -4874.5475     -4874.5475         0.0000           1230.5381      1946.4749     23823.1240      1230.5381      1946.4749
ENERGY:    2949       239.4120       149.2020         0.0000         0.0000          -6045.5802       782.4114         0.0000         0.0000         0.0000          -4874.5548         0.0000     -4874.5548     -4874.5548         0.0000           1230.2225      1946.1302     23823.1240      1230.2225      1946.1302
ENERGY:    2950       239.4107       149.2026         0.0000         0.0000          -6045.5665       782.3949         0.0000         0.0000         0.0000          -4874.5583         0.0000     -4874.5583     -4874.5583         0.0000           1230.0683      1945.9622     23823.1240      1230.0683      1945.9622
ENERGY:    2951       239.4101       149.2029         0.0000         0.0000          -6045.5597       782.3869         0.0000         0.0000         0.0000          -4874.5599         0.0000     -4874.5599     -4874.5599         0.0000           1229.9942      1945.8815     23823.1240      1229.9942      1945.8815
ENERGY:    2952       239.4098       149.2031         0.0000         0.0000          -6045.5566       782.3830         0.0000         0.0000         0.0000          -4874.5608         0.0000     -4874.5608     -4874.5608         0.0000           1229.9559      1945.8399     23823.1240      1229.9559      1945.8399
ENERGY:    2953       239.4096       149.2031         0.0000         0.0000          -6045.5550       782.3811         0.0000         0.0000         0.0000          -4874.5612         0.0000     -4874.5612     -4874.5612         0.0000           1229.9385      1945.8210     23823.1240      1229.9385      1945.8210
ENERGY:    2954       239.4096       149.2032         0.0000         0.0000          -6045.5542       782.3802         0.0000         0.0000         0.0000          -4874.5613         0.0000     -4874.5613     -4874.5613         0.0000           1229.9300      1945.8117     23823.1240      1229.9300      1945.8117
ENERGY:    2955       239.6579       149.1096         0.0000         0.0000          -6046.6216       783.8635         0.0000         0.0000         0.0000          -4873.9906         0.0000     -4873.9906     -4873.9906         0.0000           1245.4880      1961.1055     23823.1240      1245.4880      1961.1055
ENERGY:    2956       239.5269       149.1551         0.0000         0.0000          -6046.1031       783.0561         0.0000         0.0000         0.0000          -4874.3651         0.0000     -4874.3651     -4874.3651         0.0000           1236.9972      1952.6093     23823.1240      1236.9972      1952.6093
ENERGY:    2957       239.4665       149.1788         0.0000         0.0000          -6045.8330       782.7022         0.0000         0.0000         0.0000          -4874.4854         0.0000     -4874.4854     -4874.4854         0.0000           1233.2884      1948.9974     23823.1240      1233.2884      1948.9974
ENERGY:    2958       239.4376       149.1910         0.0000         0.0000          -6045.6945       782.5371         0.0000         0.0000         0.0000          -4874.5289         0.0000     -4874.5289     -4874.5289         0.0000           1231.5649      1947.3504     23823.1240      1231.5649      1947.3504
ENERGY:    2959       239.4234       149.1971         0.0000         0.0000          -6045.6245       782.4576         0.0000         0.0000         0.0000          -4874.5465         0.0000     -4874.5465     -4874.5465         0.0000           1230.7352      1946.5663     23823.1240      1230.7352      1946.5663
ENERGY:    2960       239.4165       149.2001         0.0000         0.0000          -6045.5892       782.4185         0.0000         0.0000         0.0000          -4874.5540         0.0000     -4874.5540     -4874.5540         0.0000           1230.3332      1946.1891     23823.1240      1230.3332      1946.1891
ENERGY:    2961       239.4130       149.2016         0.0000         0.0000          -6045.5716       782.3992         0.0000         0.0000         0.0000          -4874.5577         0.0000     -4874.5577     -4874.5577         0.0000           1230.1310      1945.9998     23823.1240      1230.1310      1945.9998
ENERGY:    2962       239.4113       149.2024         0.0000         0.0000          -6045.5628       782.3897         0.0000         0.0000         0.0000          -4874.5595         0.0000     -4874.5595     -4874.5595         0.0000           1230.0313      1945.9065     23823.1240      1230.0313      1945.9065
