# step Etot Epot T p 
5521 -4874.4714 -4874.4714 0.0 1233.6509 
5522 -4874.4926 -4874.4926 0.0 1232.9629 
5523 -4874.502 -4874.502 0.0 1232.6391 
5524 -4874.5064 -4874.5064 0.0 1232.4844 
5525 -4874.5085 -4874.5085 0.0 1232.41 
5526 -4874.5094 -4874.5094 0.0 1232.3743 
5527 -4874.5099 -4874.5099 0.0 1232.357 
5528 -4874.5102 -4874.5102 0.0 1232.3487 
5529 -4873.861 -4873.861 0.0 1248.4374 
5530 -4874.272 -4874.272 0.0 1239.6854 
5531 -4874.4124 -4874.4124 0.0 1235.8485 
5532 -4874.4668 -4874.4668 0.0 1234.0486 
5533 -4874.49 -4874.49 0.0 1233.1828 
5534 -4874.5004 -4874.5004 0.0 1232.7633 
5535 -4874.5054 -4874.5054 0.0 1232.5547 
5536 -4874.5078 -4874.5078 0.0 1232.4512 
5537 -4874.509 -4874.509 0.0 1232.3998 
5538 -4874.5096 -4874.5096 0.0 1232.3741 
5539 -4874.5098 -4874.5098 0.0 1232.3614 
5540 -4873.8602 -4873.8602 0.0 1248.4549 
5541 -4874.2739 -4874.2739 0.0 1239.6398 
5542 -4874.4135 -4874.4135 0.0 1235.8144 
5543 -4874.4674 -4874.4674 0.0 1234.031 
5544 -4874.4902 -4874.4902 0.0 1233.1773 
5545 -4874.5003 -4874.5003 0.0 1232.7655 
5546 -4874.5052 -4874.5052 0.0 1232.5614 
5547 -4874.5076 -4874.5076 0.0 1232.4605 
5548 -4874.5087 -4874.5087 0.0 1232.4106 
5549 -4874.5093 -4874.5093 0.0 1232.3858 
5550 -4874.5096 -4874.5096 0.0 1232.3735 
5551 -4873.8594 -4873.8594 0.0 1248.4705 
5552 -4874.2758 -4874.2758 0.0 1239.594 
5553 -4874.4146 -4874.4146 0.0 1235.7792 
5554 -4874.4678 -4874.4678 0.0 1234.0135 
5555 -4874.4903 -4874.4903 0.0 1233.1716 
5556 -4874.5003 -4874.5003 0.0 1232.7673 
5557 -4874.5051 -4874.5051 0.0 1232.5677 
5558 -4874.5074 -4874.5074 0.0 1232.4694 
5559 -4874.5085 -4874.5085 0.0 1232.4209 
5560 -4874.5091 -4874.5091 0.0 1232.3969 
5561 -4874.5093 -4874.5093 0.0 1232.3851 
5562 -4873.8587 -4873.8587 0.0 1248.4855 
5563 -4874.2777 -4874.2777 0.0 1239.5481 
5564 -4874.4158 -4874.4158 0.0 1235.7453 
5565 -4874.4683 -4874.4683 0.0 1233.9959 
5566 -4874.4905 -4874.4905 0.0 1233.1658 
5567 -4874.5003 -4874.5003 0.0 1232.7688 
5568 -4874.5049 -4874.5049 0.0 1232.5736 
5569 -4874.5072 -4874.5072 0.0 1232.4779 
5570 -4874.5083 -4874.5083 0.0 1232.4308 
5571 -4874.5088 -4874.5088 0.0 1232.4076 
5572 -4874.5091 -4874.5091 0.0 1232.3962 
5573 -4873.858 -4873.858 0.0 1248.4997 
5574 -4874.2796 -4874.2796 0.0 1239.502 
5575 -4874.4169 -4874.4169 0.0 1235.7114 
5576 -4874.4688 -4874.4688 0.0 1233.9783 
5577 -4874.4906 -4874.4906 0.0 1233.1599 
5578 -4874.5002 -4874.5002 0.0 1232.7701 
5579 -4874.5048 -4874.5048 0.0 1232.5792 
5580 -4874.507 -4874.507 0.0 1232.4859 
5581 -4874.508 -4874.508 0.0 1232.4402 
5582 -4874.5086 -4874.5086 0.0 1232.4178 
5583 -4874.5088 -4874.5088 0.0 1232.4068 
5584 -4873.8573 -4873.8573 0.0 1248.5133 
5585 -4874.2814 -4874.2814 0.0 1239.4558 
5586 -4874.4179 -4874.4179 0.0 1235.6777 
5587 -4874.4693 -4874.4693 0.0 1233.9608 
5588 -4874.4908 -4874.4908 0.0 1233.1538 
5589 -4874.5002 -4874.5002 0.0 1232.7712 
5590 -4874.5047 -4874.5047 0.0 1232.5845 
5591 -4874.5068 -4874.5068 0.0 1232.4936 
5592 -4874.5078 -4874.5078 0.0 1232.4492 
5593 -4874.5083 -4874.5083 0.0 1232.4275 
5594 -4874.5086 -4874.5086 0.0 1232.4169 
5595 -4873.8372 -4873.8372 0.0 1247.1522 
5596 -4874.274 -4874.274 0.0 1238.7295 
5597 -4874.4147 -4874.4147 0.0 1235.3085 
5598 -4874.4677 -4874.4677 0.0 1233.7778 
5599 -4874.49 -4874.49 0.0 1233.066 
5600 -4874.4997 -4874.4997 0.0 1232.7318 
5601 -4874.5043 -4874.5043 0.0 1232.5696 
5602 -4874.5065 -4874.5065 0.0 1232.4911 
5603 -4874.5076 -4874.5076 0.0 1232.4529 
5604 -4874.5081 -4874.5081 0.0 1232.4344 
5605 -4874.5083 -4874.5083 0.0 1232.4254 
5606 -4873.8366 -4873.8366 0.0 1247.1636 
5607 -4874.2761 -4874.2761 0.0 1238.6849 
5608 -4874.4159 -4874.4159 0.0 1235.2764 
5609 -4874.4683 -4874.4683 0.0 1233.7608 
5610 -4874.4901 -4874.4901 0.0 1233.0596 
5611 -4874.4997 -4874.4997 0.0 1232.7318 
5612 -4874.5042 -4874.5042 0.0 1232.5734 
5613 -4874.5064 -4874.5064 0.0 1232.497 
5614 -4874.5074 -4874.5074 0.0 1232.4601 
5615 -4874.5079 -4874.5079 0.0 1232.4422 
5616 -4874.5081 -4874.5081 0.0 1232.4336 
5617 -4873.836 -4873.836 0.0 1247.1743 
5618 -4874.278 -4874.278 0.0 1238.6419 
5619 -4874.417 -4874.417 0.0 1235.2448 
5620 -4874.4688 -4874.4688 0.0 1233.7442 
5621 -4874.4904 -4874.4904 0.0 1233.0532 
5622 -4874.4997 -4874.4997 0.0 1232.7317 
5623 -4874.5041 -4874.5041 0.0 1232.577 
5624 -4874.5062 -4874.5062 0.0 1232.5026 
5625 -4874.5072 -4874.5072 0.0 1232.4669 
5626 -4874.5077 -4874.5077 0.0 1232.4497 
5627 -4874.5079 -4874.5079 0.0 1232.4413 
5628 -4873.8559 -4873.8559 0.0 1248.5509 
5629 -4874.2683 -4874.2683 0.0 1239.7876 
5630 -4874.4093 -4874.4093 0.0 1235.9458 
5631 -4874.4642 -4874.4642 0.0 1234.1434 
5632 -4874.4876 -4874.4876 0.0 1233.2764 
5633 -4874.498 -4874.498 0.0 1232.8564 
5634 -4874.5031 -4874.5031 0.0 1232.6476 
5635 -4874.5055 -4874.5055 0.0 1232.544 
5636 -4874.5067 -4874.5067 0.0 1232.4924 
5637 -4874.5073 -4874.5073 0.0 1232.4668 
5638 -4874.5076 -4874.5076 0.0 1232.454 
5639 -4873.8551 -4873.8551 0.0 1248.5672 
5640 -4874.2702 -4874.2702 0.0 1239.7417 
5641 -4874.4105 -4874.4105 0.0 1235.9114 
5642 -4874.4647 -4874.4647 0.0 1234.1256 
5643 -4874.4877 -4874.4877 0.0 1233.2708 
5644 -4874.498 -4874.498 0.0 1232.8584 
5645 -4874.5029 -4874.5029 0.0 1232.6542 
5646 -4874.5053 -4874.5053 0.0 1232.5532 
5647 -4874.5064 -4874.5064 0.0 1232.5033 
5648 -4874.5071 -4874.5071 0.0 1232.4784 
5649 -4874.5074 -4874.5074 0.0 1232.4661 
5650 -4873.8543 -4873.8543 0.0 1248.5828 
5651 -4874.2721 -4874.2721 0.0 1239.6956 
5652 -4874.4116 -4874.4116 0.0 1235.8771 
5653 -4874.4653 -4874.4653 0.0 1234.1078 
5654 -4874.4879 -4874.4879 0.0 1233.265 
5655 -4874.498 -4874.498 0.0 1232.8602 
5656 -4874.5028 -4874.5028 0.0 1232.6605 
5657 -4874.5051 -4874.5051 0.0 1232.5621 
5658 -4874.5062 -4874.5062 0.0 1232.5136 
5659 -4874.5068 -4874.5068 0.0 1232.4896 
5660 -4874.5071 -4874.5071 0.0 1232.4777 
5661 -4873.8536 -4873.8536 0.0 1248.5978 
5662 -4874.274 -4874.274 0.0 1239.6493 
5663 -4874.4128 -4874.4128 0.0 1235.8428 
5664 -4874.4657 -4874.4657 0.0 1234.09 
5665 -4874.4881 -4874.4881 0.0 1233.259 
5666 -4874.4979 -4874.4979 0.0 1232.8617 
5667 -4874.5027 -4874.5027 0.0 1232.6663 
5668 -4874.5049 -4874.5049 0.0 1232.5705 
5669 -4874.506 -4874.506 0.0 1232.5234 
5670 -4874.5065 -4874.5065 0.0 1232.5002 
5671 -4874.5068 -4874.5068 0.0 1232.4888 
5672 -4873.8529 -4873.8529 0.0 1248.612 
5673 -4874.2759 -4874.2759 0.0 1239.6029 
5674 -4874.4138 -4874.4138 0.0 1235.8087 
5675 -4874.4662 -4874.4662 0.0 1234.0723 
5676 -4874.4882 -4874.4882 0.0 1233.2529 
5677 -4874.4979 -4874.4979 0.0 1232.8629 
5678 -4874.5025 -4874.5025 0.0 1232.6719 
5679 -4874.5047 -4874.5047 0.0 1232.5785 
5680 -4874.5058 -4874.5058 0.0 1232.5328 
5681 -4874.5063 -4874.5063 0.0 1232.5104 
5682 -4874.5066 -4874.5066 0.0 1232.4994 
5683 -4873.8522 -4873.8522 0.0 1248.6256 
5684 -4874.2778 -4874.2778 0.0 1239.5564 
5685 -4874.415 -4874.415 0.0 1235.7735 
5686 -4874.4668 -4874.4668 0.0 1234.0545 
5687 -4874.4884 -4874.4884 0.0 1233.2467 
5688 -4874.4979 -4874.4979 0.0 1232.8639 
5689 -4874.5024 -4874.5024 0.0 1232.6771 
5690 -4874.5046 -4874.5046 0.0 1232.5861 
5691 -4874.5056 -4874.5056 0.0 1232.5418 
5692 -4874.5061 -4874.5061 0.0 1232.5201 
5693 -4874.5063 -4874.5063 0.0 1232.5095 
5694 -4873.8322 -4873.8322 0.0 1247.265 
5695 -4874.2705 -4874.2705 0.0 1238.8302 
5696 -4874.4118 -4874.4118 0.0 1235.4044 
5697 -4874.4651 -4874.4651 0.0 1233.8716 
5698 -4874.4876 -4874.4876 0.0 1233.1589 
5699 -4874.4974 -4874.4974 0.0 1232.8245 
5700 -4874.5021 -4874.5021 0.0 1232.6622 
5701 -4874.5043 -4874.5043 0.0 1232.5836 
5702 -4874.5053 -4874.5053 0.0 1232.5455 
5703 -4874.5058 -4874.5058 0.0 1232.527 
5704 -4874.5061 -4874.5061 0.0 1232.5181 
5705 -4873.8316 -4873.8316 0.0 1247.2763 
5706 -4874.2725 -4874.2725 0.0 1238.7853 
5707 -4874.413 -4874.413 0.0 1235.372 
5708 -4874.4657 -4874.4657 0.0 1233.8545 
5709 -4874.4878 -4874.4878 0.0 1233.1524 
5710 -4874.4974 -4874.4974 0.0 1232.8244 
5711 -4874.5019 -4874.5019 0.0 1232.6659 
5712 -4874.5041 -4874.5041 0.0 1232.5895 
5713 -4874.5051 -4874.5051 0.0 1232.5526 
5714 -4874.5056 -4874.5056 0.0 1232.5348 
5715 -4874.5059 -4874.5059 0.0 1232.5262 
5716 -4873.8311 -4873.8311 0.0 1247.287 
5717 -4874.2745 -4874.2745 0.0 1238.7408 
5718 -4874.4142 -4874.4142 0.0 1235.3401 
5719 -4874.4663 -4874.4663 0.0 1233.8376 
5720 -4874.488 -4874.488 0.0 1233.1459 
5721 -4874.4974 -4874.4974 0.0 1232.8243 
5722 -4874.5018 -4874.5018 0.0 1232.6695 
5723 -4874.5039 -4874.5039 0.0 1232.5952 
5724 -4874.505 -4874.505 0.0 1232.5594 
5725 -4874.5054 -4874.5054 0.0 1232.5422 
5726 -4874.5056 -4874.5056 0.0 1232.5339 
5727 -4873.8508 -4873.8508 0.0 1248.6631 
5728 -4874.2645 -4874.2645 0.0 1239.891 
5729 -4874.4063 -4874.4063 0.0 1236.043 
5730 -4874.4616 -4874.4616 0.0 1234.2382 
5731 -4874.4849 -4874.4849 0.0 1233.3747 
5732 -4874.4957 -4874.4957 0.0 1232.9494 
5733 -4874.5008 -4874.5008 0.0 1232.7404 
5734 -4874.5032 -4874.5032 0.0 1232.6366 
5735 -4874.5045 -4874.5045 0.0 1232.585 
5736 -4874.5051 -4874.5051 0.0 1232.5594 
5737 -4874.5054 -4874.5054 0.0 1232.5466 
5738 -4873.85 -4873.85 0.0 1248.6794 
5739 -4874.2665 -4874.2665 0.0 1239.8436 
5740 -4874.4075 -4874.4075 0.0 1236.0083 
5741 -4874.4621 -4874.4621 0.0 1234.2202 
5742 -4874.4851 -4874.4851 0.0 1233.3689 
5743 -4874.4957 -4874.4957 0.0 1232.9513 
5744 -4874.5006 -4874.5006 0.0 1232.747 
5745 -4874.503 -4874.503 0.0 1232.6459 
5746 -4874.5042 -4874.5042 0.0 1232.5958 
5747 -4874.5048 -4874.5048 0.0 1232.571 
5748 -4874.5051 -4874.5051 0.0 1232.5587 
5749 -4873.8492 -4873.8492 0.0 1248.695 
5750 -4874.2684 -4874.2684 0.0 1239.7971 
5751 -4874.4086 -4874.4086 0.0 1235.9737 
5752 -4874.4626 -4874.4626 0.0 1234.2022 
5753 -4874.4852 -4874.4852 0.0 1233.363 
5754 -4874.4956 -4874.4956 0.0 1232.953 
5755 -4874.5005 -4874.5005 0.0 1232.7532 
5756 -4874.5028 -4874.5028 0.0 1232.6547 
5757 -4874.504 -4874.504 0.0 1232.6061 
5758 -4874.5045 -4874.5045 0.0 1232.5822 
5759 -4874.5048 -4874.5048 0.0 1232.5703 
5760 -4873.8486 -4873.8486 0.0 1248.7076 
5761 -4874.2703 -4874.2703 0.0 1239.7506 
5762 -4874.4097 -4874.4097 0.0 1235.9392 
5763 -4874.4631 -4874.4631 0.0 1234.1842 
5764 -4874.4854 -4874.4854 0.0 1233.3569 
5765 -4874.4956 -4874.4956 0.0 1232.9544 
5766 -4874.5003 -4874.5003 0.0 1232.759 
5767 -4874.5026 -4874.5026 0.0 1232.6631 
5768 -4874.5037 -4874.5037 0.0 1232.616 
5769 -4874.5043 -4874.5043 0.0 1232.5928 
5770 -4874.5045 -4874.5045 0.0 1232.5814 
5771 -4873.8479 -4873.8479 0.0 1248.7219 
5772 -4874.2722 -4874.2722 0.0 1239.7039 
5773 -4874.4109 -4874.4109 0.0 1235.9048 
5774 -4874.4636 -4874.4636 0.0 1234.1662 
5775 -4874.4856 -4874.4856 0.0 1233.3507 
5776 -4874.4955 -4874.4955 0.0 1232.9556 
5777 -4874.5002 -4874.5002 0.0 1232.7644 
5778 -4874.5024 -4874.5024 0.0 1232.6711 
5779 -4874.5035 -4874.5035 0.0 1232.6253 
5780 -4874.504 -4874.504 0.0 1232.6029 
5781 -4874.5043 -4874.5043 0.0 1232.592 
5782 -4873.8473 -4873.8473 0.0 1248.7354 
5783 -4874.2741 -4874.2741 0.0 1239.657 
5784 -4874.412 -4874.412 0.0 1235.8705 
5785 -4874.4642 -4874.4642 0.0 1234.1483 
5786 -4874.4857 -4874.4857 0.0 1233.3444 
5787 -4874.4955 -4874.4955 0.0 1232.9564 
5788 -4874.5001 -4874.5001 0.0 1232.7696 
5789 -4874.5023 -4874.5023 0.0 1232.6787 
5790 -4874.5033 -4874.5033 0.0 1232.6343 
5791 -4874.5038 -4874.5038 0.0 1232.6127 
5792 -4874.5041 -4874.5041 0.0 1232.6021 
5793 -4873.8274 -4873.8274 0.0 1247.3753 
5794 -4874.2669 -4874.2669 0.0 1238.931 
5795 -4874.4088 -4874.4088 0.0 1235.5014 
5796 -4874.4626 -4874.4626 0.0 1233.9653 
5797 -4874.4849 -4874.4849 0.0 1233.2566 
5798 -4874.495 -4874.495 0.0 1232.917 
5799 -4874.4997 -4874.4997 0.0 1232.7547 
5800 -4874.502 -4874.502 0.0 1232.6761 
5801 -4874.5031 -4874.5031 0.0 1232.6381 
5802 -4874.5036 -4874.5036 0.0 1232.6196 
5803 -4874.5038 -4874.5038 0.0 1232.6106 
5804 -4873.8269 -4873.8269 0.0 1247.3842 
5805 -4874.2689 -4874.2689 0.0 1238.8858 
5806 -4874.41 -4874.41 0.0 1235.4687 
5807 -4874.4632 -4874.4632 0.0 1233.948 
5808 -4874.4851 -4874.4851 0.0 1233.2499 
5809 -4874.4951 -4874.4951 0.0 1232.9168 
5810 -4874.4996 -4874.4996 0.0 1232.7584 
5811 -4874.5018 -4874.5018 0.0 1232.682 
5812 -4874.5028 -4874.5028 0.0 1232.6452 
5813 -4874.5033 -4874.5033 0.0 1232.6273 
5814 -4874.5036 -4874.5036 0.0 1232.6187 
5815 -4873.8263 -4873.8263 0.0 1247.3949 
5816 -4874.271 -4874.271 0.0 1238.841 
5817 -4874.4113 -4874.4113 0.0 1235.4355 
5818 -4874.4637 -4874.4637 0.0 1233.931 
5819 -4874.4853 -4874.4853 0.0 1233.2433 
5820 -4874.4951 -4874.4951 0.0 1232.9166 
5821 -4874.4995 -4874.4995 0.0 1232.7618 
5822 -4874.5017 -4874.5017 0.0 1232.6876 
5823 -4874.5027 -4874.5027 0.0 1232.6519 
5824 -4874.5032 -4874.5032 0.0 1232.6347 
5825 -4874.5034 -4874.5034 0.0 1232.6264 
5826 -4873.8459 -4873.8459 0.0 1248.7704 
5827 -4874.2605 -4874.2605 0.0 1239.9978 
5828 -4874.4033 -4874.4033 0.0 1236.1401 
5829 -4874.4589 -4874.4589 0.0 1234.3329 
5830 -4874.4825 -4874.4825 0.0 1233.4682 
5831 -4874.4933 -4874.4933 0.0 1233.0423 
5832 -4874.4985 -4874.4985 0.0 1232.8331 
5833 -4874.501 -4874.501 0.0 1232.7292 
5834 -4874.5022 -4874.5022 0.0 1232.6776 
5835 -4874.5028 -4874.5028 0.0 1232.6519 
5836 -4874.5031 -4874.5031 0.0 1232.6391 
5837 -4873.8451 -4873.8451 0.0 1248.7868 
5838 -4874.2626 -4874.2626 0.0 1239.9466 
5839 -4874.4044 -4874.4044 0.0 1236.1052 
5840 -4874.4595 -4874.4595 0.0 1234.3147 
5841 -4874.4826 -4874.4826 0.0 1233.4623 
5842 -4874.4933 -4874.4933 0.0 1233.0442 
5843 -4874.4983 -4874.4983 0.0 1232.8396 
5844 -4874.5008 -4874.5008 0.0 1232.7385 
5845 -4874.5019 -4874.5019 0.0 1232.6884 
5846 -4874.5025 -4874.5025 0.0 1232.6636 
5847 -4874.5028 -4874.5028 0.0 1232.6512 
5848 -4873.8444 -4873.8444 0.0 1248.8024 
5849 -4874.2647 -4874.2647 0.0 1239.8975 
5850 -4874.4056 -4874.4056 0.0 1236.0703 
5851 -4874.46 -4874.46 0.0 1234.2966 
5852 -4874.4828 -4874.4828 0.0 1233.4563 
5853 -4874.4932 -4874.4932 0.0 1233.0458 
5854 -4874.4982 -4874.4982 0.0 1232.8458 
5855 -4874.5005 -4874.5005 0.0 1232.7473 
5856 -4874.5017 -4874.5017 0.0 1232.6987 
5857 -4874.5022 -4874.5022 0.0 1232.6747 
5858 -4874.5025 -4874.5025 0.0 1232.6628 
5859 -4873.8437 -4873.8437 0.0 1248.8173 
5860 -4874.2665 -4874.2665 0.0 1239.8529 
5861 -4874.4068 -4874.4068 0.0 1236.0355 
5862 -4874.4605 -4874.4605 0.0 1234.2784 
5863 -4874.4829 -4874.4829 0.0 1233.4501 
5864 -4874.4932 -4874.4932 0.0 1233.0471 
5865 -4874.498 -4874.498 0.0 1232.8516 
5866 -4874.5003 -4874.5003 0.0 1232.7556 
5867 -4874.5015 -4874.5015 0.0 1232.7085 
5868 -4874.502 -4874.502 0.0 1232.6853 
5869 -4874.5023 -4874.5023 0.0 1232.6739 
5870 -4873.843 -4873.843 0.0 1248.8316 
5871 -4874.2685 -4874.2685 0.0 1239.8047 
5872 -4874.4079 -4874.4079 0.0 1236.0008 
5873 -4874.461 -4874.461 0.0 1234.2602 
5874 -4874.4831 -4874.4831 0.0 1233.4437 
5875 -4874.4932 -4874.4932 0.0 1233.0482 
5876 -4874.4979 -4874.4979 0.0 1232.857 
5877 -4874.5001 -4874.5001 0.0 1232.7636 
5878 -4874.5012 -4874.5012 0.0 1232.7179 
5879 -4874.5018 -4874.5018 0.0 1232.6954 
5880 -4874.502 -4874.502 0.0 1232.6845 
5881 -4873.8423 -4873.8423 0.0 1248.8452 
5882 -4874.2704 -4874.2704 0.0 1239.7576 
5883 -4874.409 -4874.409 0.0 1235.9662 
5884 -4874.4615 -4874.4615 0.0 1234.242 
5885 -4874.4833 -4874.4833 0.0 1233.4373 
5886 -4874.4932 -4874.4932 0.0 1233.049 
5887 -4874.4978 -4874.4978 0.0 1232.8621 
5888 -4874.4999 -4874.4999 0.0 1232.7712 
5889 -4874.501 -4874.501 0.0 1232.7268 
5890 -4874.5015 -4874.5015 0.0 1232.7051 
5891 -4874.5018 -4874.5018 0.0 1232.6946 
5892 -4873.8225 -4873.8225 0.0 1247.4855 
5893 -4874.2632 -4874.2632 0.0 1239.0316 
5894 -4874.4059 -4874.4059 0.0 1235.5971 
5895 -4874.46 -4874.46 0.0 1234.059 
5896 -4874.4825 -4874.4825 0.0 1233.3495 
5897 -4874.4927 -4874.4927 0.0 1233.0095 
5898 -4874.4974 -4874.4974 0.0 1232.8472 
5899 -4874.4997 -4874.4997 0.0 1232.7686 
5900 -4874.5008 -4874.5008 0.0 1232.7305 
5901 -4874.5013 -4874.5013 0.0 1232.7121 
5902 -4874.5015 -4874.5015 0.0 1232.7031 
5903 -4873.8218 -4873.8218 0.0 1247.4967 
5904 -4874.2653 -4874.2653 0.0 1238.9861 
5905 -4874.4071 -4874.4071 0.0 1235.5642 
5906 -4874.4606 -4874.4606 0.0 1234.0416 
5907 -4874.4827 -4874.4827 0.0 1233.3427 
5908 -4874.4927 -4874.4927 0.0 1233.0093 
5909 -4874.4973 -4874.4973 0.0 1232.8509 
5910 -4874.4995 -4874.4995 0.0 1232.7745 
5911 -4874.5006 -4874.5006 0.0 1232.7376 
5912 -4874.5011 -4874.5011 0.0 1232.7198 
5913 -4874.5013 -4874.5013 0.0 1232.7112 
5914 -4873.8213 -4873.8213 0.0 1247.5074 
5915 -4874.2674 -4874.2674 0.0 1238.9411 
5916 -4874.4083 -4874.4083 0.0 1235.5319 
5917 -4874.4612 -4874.4612 0.0 1234.0244 
5918 -4874.4829 -4874.4829 0.0 1233.336 
5919 -4874.4927 -4874.4927 0.0 1233.009 
5920 -4874.4972 -4874.4972 0.0 1232.8543 
5921 -4874.4993 -4874.4993 0.0 1232.78 
5922 -4874.5004 -4874.5004 0.0 1232.7443 
5923 -4874.5009 -4874.5009 0.0 1232.7272 
5924 -4874.5011 -4874.5011 0.0 1232.7189 
5925 -4873.8409 -4873.8409 0.0 1248.8824 
5926 -4874.2568 -4874.2568 0.0 1240.0986 
5927 -4874.4002 -4874.4002 0.0 1236.2372 
5928 -4874.4563 -4874.4563 0.0 1234.4277 
5929 -4874.48 -4874.48 0.0 1233.5617 
5930 -4874.4911 -4874.4911 0.0 1233.1329 
5931 -4874.4961 -4874.4961 0.0 1232.9258 
5932 -4874.4986 -4874.4986 0.0 1232.8218 
5933 -4874.4999 -4874.4999 0.0 1232.7701 
5934 -4874.5005 -4874.5005 0.0 1232.7444 
5935 -4874.5008 -4874.5008 0.0 1232.7316 
5936 -4873.8401 -4873.8401 0.0 1248.8988 
5937 -4874.2587 -4874.2587 0.0 1240.053 
5938 -4874.4014 -4874.4014 0.0 1236.202 
5939 -4874.4568 -4874.4568 0.0 1234.4093 
5940 -4874.4802 -4874.4802 0.0 1233.5557 
5941 -4874.491 -4874.491 0.0 1233.1347 
5942 -4874.4959 -4874.4959 0.0 1232.9323 
5943 -4874.4984 -4874.4984 0.0 1232.831 
5944 -4874.4996 -4874.4996 0.0 1232.7809 
5945 -4874.5002 -4874.5002 0.0 1232.7561 
5946 -4874.5005 -4874.5005 0.0 1232.7437 
5947 -4873.8393 -4873.8393 0.0 1248.9144 
5948 -4874.2606 -4874.2606 0.0 1240.006 
5949 -4874.4026 -4874.4026 0.0 1236.1668 
5950 -4874.4573 -4874.4573 0.0 1234.3909 
5951 -4874.4803 -4874.4803 0.0 1233.5495 
5952 -4874.491 -4874.491 0.0 1233.1362 
5953 -4874.4958 -4874.4958 0.0 1232.9384 
5954 -4874.4982 -4874.4982 0.0 1232.8399 
5955 -4874.4993 -4874.4993 0.0 1232.7912 
5956 -4874.4999 -4874.4999 0.0 1232.7672 
5957 -4874.5002 -4874.5002 0.0 1232.7553 
5958 -4873.8385 -4873.8385 0.0 1248.9294 
5959 -4874.2628 -4874.2628 0.0 1239.9541 
5960 -4874.4038 -4874.4038 0.0 1236.1318 
5961 -4874.4578 -4874.4578 0.0 1234.3725 
5962 -4874.4805 -4874.4805 0.0 1233.5432 
5963 -4874.4909 -4874.4909 0.0 1233.1375 
5964 -4874.4957 -4874.4957 0.0 1232.9442 
5965 -4874.498 -4874.498 0.0 1232.8482 
5966 -4874.4991 -4874.4991 0.0 1232.801 
5967 -4874.4997 -4874.4997 0.0 1232.7778 
5968 -4874.4999 -4874.4999 0.0 1232.7664 
5969 -4873.8379 -4873.8379 0.0 1248.9436 
5970 -4874.2649 -4874.2649 0.0 1239.9044 
5971 -4874.4049 -4874.4049 0.0 1236.0968 
5972 -4874.4584 -4874.4584 0.0 1234.3542 
5973 -4874.4806 -4874.4806 0.0 1233.5368 
5974 -4874.4909 -4874.4909 0.0 1233.1384 
5975 -4874.4955 -4874.4955 0.0 1232.9496 
5976 -4874.4978 -4874.4978 0.0 1232.8562 
5977 -4874.4989 -4874.4989 0.0 1232.8104 
5978 -4874.4994 -4874.4994 0.0 1232.788 
5979 -4874.4997 -4874.4997 0.0 1232.777 
5980 -4873.8372 -4873.8372 0.0 1248.9572 
5981 -4874.2667 -4874.2667 0.0 1239.8592 
5982 -4874.4061 -4874.4061 0.0 1236.0619 
5983 -4874.4589 -4874.4589 0.0 1234.3358 
5984 -4874.4808 -4874.4808 0.0 1233.5302 
5985 -4874.4909 -4874.4909 0.0 1233.1392 
5986 -4874.4954 -4874.4954 0.0 1232.9547 
5987 -4874.4976 -4874.4976 0.0 1232.8637 
5988 -4874.4987 -4874.4987 0.0 1232.8193 
5989 -4874.4992 -4874.4992 0.0 1232.7977 
5990 -4874.4994 -4874.4994 0.0 1232.7871 
5991 -4873.8175 -4873.8175 0.0 1247.598 
5992 -4874.2596 -4874.2596 0.0 1239.1322 
5993 -4874.4029 -4874.4029 0.0 1235.6929 
5994 -4874.4574 -4874.4574 0.0 1234.1529 
5995 -4874.48 -4874.48 0.0 1233.4424 
5996 -4874.4904 -4874.4904 0.0 1233.0998 
5997 -4874.4951 -4874.4951 0.0 1232.9397 
5998 -4874.4974 -4874.4974 0.0 1232.8611 
5999 -4874.4984 -4874.4984 0.0 1232.8231 
6000 -4874.4989 -4874.4989 0.0 1232.8046 
6001 -4874.4992 -4874.4992 0.0 1232.7956 
6002 -4873.8169 -4873.8169 0.0 1247.6093 
6003 -4874.2617 -4874.2617 0.0 1239.0864 
6004 -4874.4042 -4874.4042 0.0 1235.6598 
6005 -4874.458 -4874.458 0.0 1234.1352 
6006 -4874.4802 -4874.4802 0.0 1233.4355 
6007 -4874.4904 -4874.4904 0.0 1233.0995 
6008 -4874.495 -4874.495 0.0 1232.9433 
6009 -4874.4972 -4874.4972 0.0 1232.867 
6010 -4874.4982 -4874.4982 0.0 1232.8301 
6011 -4874.4987 -4874.4987 0.0 1232.8123 
6012 -4874.499 -4874.499 0.0 1232.8037 
6013 -4873.8163 -4873.8163 0.0 1247.6199 
6014 -4874.2638 -4874.2638 0.0 1239.041 
6015 -4874.4054 -4874.4054 0.0 1235.6272 
6016 -4874.4586 -4874.4586 0.0 1234.1178 
6017 -4874.4804 -4874.4804 0.0 1233.4287 
6018 -4874.4905 -4874.4905 0.0 1233.0991 
6019 -4874.4949 -4874.4949 0.0 1232.9467 
6020 -4874.497 -4874.497 0.0 1232.8725 
6021 -4874.498 -4874.498 0.0 1232.8368 
6022 -4874.4985 -4874.4985 0.0 1232.8196 
6023 -4874.4988 -4874.4988 0.0 1232.8113 
6024 -4873.8358 -4873.8358 0.0 1248.9932 
6025 -4874.2529 -4874.2529 0.0 1240.2018 
